Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=20, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
1 		 16.7 	 	 1.3 	 	 0.1000 			 1.7934 	 0.3353 	 1.6970 	 0.3723
2 		 10.2 	 	 1.2 	 	 0.1000 			 1.4634 	 0.4641 	 1.4603 	 0.4579
3 		 10.4 	 	 1.2 	 	 0.1000 			 1.1904 	 0.5718 	 1.2671 	 0.5536
4 		 10.3 	 	 1.2 	 	 0.1000 			 0.9432 	 0.6649 	 0.9687 	 0.6544
5 		 10.3 	 	 1.2 	 	 0.1000 			 0.7465 	 0.7349 	 0.9936 	 0.6546
6 		 10.3 	 	 1.2 	 	 0.1000 			 0.5943 	 0.7916 	 1.2628 	 0.6058
7 		 10.3 	 	 1.2 	 	 0.1000 			 0.4784 	 0.8317 	 0.6484 	 0.7730
8 		 10.3 	 	 1.2 	 	 0.1000 			 0.3909 	 0.8632 	 0.7832 	 0.7472
9 		 10.4 	 	 1.2 	 	 0.1000 			 0.3301 	 0.8853 	 0.8774 	 0.7078
10 		 10.4 	 	 1.2 	 	 0.1000 			 0.2924 	 0.8994 	 0.6534 	 0.7821
11 		 10.3 	 	 1.2 	 	 0.1000 			 0.2650 	 0.9079 	 0.8247 	 0.7419
12 		 10.3 	 	 1.2 	 	 0.1000 			 0.2439 	 0.9145 	 0.7802 	 0.7527
13 		 10.3 	 	 1.2 	 	 0.1000 			 0.2278 	 0.9194 	 0.7305 	 0.7682
14 		 10.2 	 	 1.3 	 	 0.1000 			 0.2183 	 0.9248 	 1.0229 	 0.6928
15 		 10.2 	 	 1.3 	 	 0.1000 			 0.2029 	 0.9294 	 1.3437 	 0.6440
16 		 10.4 	 	 1.2 	 	 0.1000 			 0.1989 	 0.9326 	 0.5265 	 0.8241
17 		 10.4 	 	 1.2 	 	 0.1000 			 0.1919 	 0.9344 	 0.6229 	 0.7956
18 		 10.3 	 	 1.2 	 	 0.1000 			 0.1871 	 0.9348 	 0.6601 	 0.7902
19 		 10.2 	 	 1.2 	 	 0.1000 			 0.1835 	 0.9370 	 0.6601 	 0.7892
20 		 10.3 	 	 1.2 	 	 0.1000 			 0.1828 	 0.9359 	 0.6215 	 0.7984
21 		 10.3 	 	 1.2 	 	 0.1000 			 0.1787 	 0.9382 	 0.8238 	 0.7485
22 		 10.3 	 	 1.2 	 	 0.1000 			 0.1760 	 0.9383 	 0.5096 	 0.8354
23 		 10.3 	 	 1.2 	 	 0.1000 			 0.1740 	 0.9397 	 0.6453 	 0.7994
24 		 10.4 	 	 1.2 	 	 0.1000 			 0.1702 	 0.9418 	 0.6505 	 0.8071
25 		 10.3 	 	 1.2 	 	 0.1000 			 0.1705 	 0.9411 	 1.3767 	 0.6375
26 		 10.3 	 	 1.2 	 	 0.1000 			 0.1677 	 0.9419 	 0.6650 	 0.7955
27 		 10.2 	 	 1.2 	 	 0.1000 			 0.1608 	 0.9457 	 0.6695 	 0.7987
28 		 10.4 	 	 1.2 	 	 0.1000 			 0.1591 	 0.9456 	 1.1865 	 0.6813
