Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=60, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
1 		 21.6 	 	 1.2 	 	 0.1000 			 1.7966 	 0.3329 	 1.7071 	 0.3644
2 		 10.0 	 	 1.3 	 	 0.1000 			 1.4921 	 0.4519 	 1.5134 	 0.4693
3 		 10.0 	 	 1.2 	 	 0.1000 			 1.2359 	 0.5545 	 1.2734 	 0.5477
4 		 10.0 	 	 1.2 	 	 0.1000 			 1.0390 	 0.6307 	 1.2525 	 0.5702
5 		 10.0 	 	 1.2 	 	 0.1000 			 0.8951 	 0.6829 	 1.2288 	 0.5806
6 		 10.0 	 	 1.2 	 	 0.1000 			 0.7735 	 0.7286 	 1.0768 	 0.6236
7 		 10.0 	 	 1.2 	 	 0.1000 			 0.6637 	 0.7655 	 0.9101 	 0.6891
8 		 10.0 	 	 1.2 	 	 0.1000 			 0.5799 	 0.7957 	 0.7620 	 0.7387
9 		 10.1 	 	 1.2 	 	 0.1000 			 0.4953 	 0.8271 	 0.8541 	 0.7129
10 		 10.0 	 	 1.3 	 	 0.1000 			 0.4295 	 0.8509 	 1.1546 	 0.6467
11 		 10.0 	 	 1.2 	 	 0.1000 			 0.3766 	 0.8695 	 1.7994 	 0.5149
12 		 10.1 	 	 1.2 	 	 0.1000 			 0.3350 	 0.8829 	 0.8300 	 0.7422
13 		 10.1 	 	 1.2 	 	 0.1000 			 0.3009 	 0.8957 	 0.8822 	 0.7041
14 		 10.0 	 	 1.2 	 	 0.1000 			 0.2858 	 0.9009 	 1.0621 	 0.6969
15 		 10.0 	 	 1.2 	 	 0.1000 			 0.2653 	 0.9070 	 1.0531 	 0.6911
16 		 10.0 	 	 1.2 	 	 0.1000 			 0.2391 	 0.9155 	 0.8315 	 0.7408
17 		 10.1 	 	 1.2 	 	 0.1000 			 0.2388 	 0.9174 	 1.0119 	 0.7028
18 		 10.0 	 	 1.3 	 	 0.1000 			 0.2243 	 0.9213 	 0.6462 	 0.7903
19 		 10.0 	 	 1.2 	 	 0.1000 			 0.2186 	 0.9252 	 0.7526 	 0.7576
20 		 10.1 	 	 1.2 	 	 0.1000 			 0.2140 	 0.9265 	 0.6967 	 0.7750
21 		 10.1 	 	 1.2 	 	 0.1000 			 0.2081 	 0.9280 	 0.8849 	 0.7400
22 		 10.0 	 	 1.2 	 	 0.1000 			 0.2137 	 0.9253 	 0.7814 	 0.7488
23 		 10.0 	 	 1.2 	 	 0.1000 			 0.2000 	 0.9305 	 0.7512 	 0.7716
24 		 10.1 	 	 1.2 	 	 0.1000 			 0.1968 	 0.9321 	 0.8056 	 0.7571
25 		 10.1 	 	 1.2 	 	 0.1000 			 0.1962 	 0.9313 	 0.7773 	 0.7528
26 		 10.0 	 	 1.3 	 	 0.1000 			 0.1839 	 0.9371 	 0.7127 	 0.7712
27 		 10.0 	 	 1.2 	 	 0.1000 			 0.1874 	 0.9356 	 1.1859 	 0.6734
28 		 10.1 	 	 1.2 	 	 0.1000 			 0.1917 	 0.9344 	 1.5545 	 0.6195
29 		 10.1 	 	 1.2 	 	 0.1000 			 0.1859 	 0.9364 	 0.8737 	 0.7325
30 		 10.0 	 	 1.3 	 	 0.1000 			 0.1850 	 0.9373 	 0.7053 	 0.7793
31 		 10.0 	 	 1.2 	 	 0.1000 			 0.1793 	 0.9378 	 0.6822 	 0.7872
32 		 10.0 	 	 1.2 	 	 0.1000 			 0.1760 	 0.9388 	 1.2062 	 0.6771
33 		 10.1 	 	 1.2 	 	 0.1000 			 0.1757 	 0.9408 	 0.9356 	 0.7217
34 		 10.0 	 	 1.3 	 	 0.1000 			 0.1820 	 0.9388 	 0.5857 	 0.8175
35 		 10.0 	 	 1.2 	 	 0.1000 			 0.1756 	 0.9394 	 0.8136 	 0.7624
36 		 10.0 	 	 1.2 	 	 0.1000 			 0.1754 	 0.9405 	 0.7586 	 0.7800
37 		 10.0 	 	 1.2 	 	 0.1000 			 0.1716 	 0.9416 	 0.6741 	 0.8008
38 		 10.0 	 	 1.2 	 	 0.1000 			 0.1730 	 0.9414 	 0.8564 	 0.7517
39 		 10.0 	 	 1.2 	 	 0.1000 			 0.1691 	 0.9426 	 0.5478 	 0.8199
40 		 10.1 	 	 1.2 	 	 0.1000 			 0.1675 	 0.9422 	 0.4953 	 0.8401
41 		 10.0 	 	 1.2 	 	 0.1000 			 0.1686 	 0.9424 	 0.6904 	 0.7756
42 		 10.0 	 	 1.2 	 	 0.1000 			 0.1650 	 0.9439 	 0.7524 	 0.7706
43 		 10.0 	 	 1.2 	 	 0.1000 			 0.1715 	 0.9409 	 0.7191 	 0.7760
44 		 10.1 	 	 1.2 	 	 0.1000 			 0.1696 	 0.9420 	 0.6368 	 0.8082
45 		 10.0 	 	 1.2 	 	 0.1000 			 0.1599 	 0.9457 	 0.6100 	 0.8063
46 		 10.0 	 	 1.2 	 	 0.1000 			 0.1666 	 0.9428 	 0.6153 	 0.8126
47 		 10.1 	 	 1.2 	 	 0.1000 			 0.1671 	 0.9425 	 0.6280 	 0.8069
48 		 10.0 	 	 1.2 	 	 0.1000 			 0.1551 	 0.9476 	 0.8147 	 0.7683
49 		 10.0 	 	 1.2 	 	 0.1000 			 0.1729 	 0.9411 	 0.5332 	 0.8257
50 		 10.0 	 	 1.2 	 	 0.1000 			 0.1596 	 0.9448 	 0.5925 	 0.8062
51 		 10.0 	 	 1.2 	 	 0.1000 			 0.1626 	 0.9438 	 0.5704 	 0.8238
52 		 10.0 	 	 1.2 	 	 0.1000 			 0.1611 	 0.9453 	 0.6401 	 0.8019
53 		 10.0 	 	 1.2 	 	 0.1000 			 0.1681 	 0.9416 	 0.7240 	 0.7737
54 		 10.0 	 	 1.2 	 	 0.1000 			 0.1572 	 0.9460 	 0.5920 	 0.8143
55 		 10.1 	 	 1.2 	 	 0.1000 			 0.1581 	 0.9462 	 0.7127 	 0.7842
56 		 10.0 	 	 1.2 	 	 0.1000 			 0.1644 	 0.9431 	 0.5375 	 0.8352
57 		 10.0 	 	 1.2 	 	 0.1000 			 0.1585 	 0.9453 	 0.5832 	 0.8154
58 		 10.0 	 	 1.2 	 	 0.1000 			 0.1553 	 0.9464 	 0.5441 	 0.8261
59 		 10.0 	 	 1.2 	 	 0.1000 			 0.1553 	 0.9474 	 0.8587 	 0.7488
60 		 10.0 	 	 1.2 	 	 0.0100 			 0.1570 	 0.9462 	 0.5618 	 0.8288
61 		 10.1 	 	 1.2 	 	 0.0100 			 0.0366 	 0.9905 	 0.2024 	 0.9298
62 		 10.0 	 	 1.2 	 	 0.0100 			 0.0101 	 0.9993 	 0.2010 	 0.9328
63 		 10.1 	 	 1.2 	 	 0.0100 			 0.0063 	 0.9999 	 0.1963 	 0.9334
64 		 10.1 	 	 1.2 	 	 0.0100 			 0.0048 	 0.9999 	 0.1978 	 0.9341
65 		 10.0 	 	 1.2 	 	 0.0100 			 0.0042 	 1.0000 	 0.1960 	 0.9351
66 		 10.0 	 	 1.2 	 	 0.0100 			 0.0036 	 1.0000 	 0.1972 	 0.9336
67 		 10.0 	 	 1.2 	 	 0.0100 			 0.0034 	 1.0000 	 0.1952 	 0.9349
68 		 10.0 	 	 1.2 	 	 0.0100 			 0.0031 	 1.0000 	 0.1925 	 0.9356
69 		 10.1 	 	 1.2 	 	 0.0100 			 0.0030 	 1.0000 	 0.1935 	 0.9359
70 		 10.0 	 	 1.2 	 	 0.0100 			 0.0029 	 1.0000 	 0.1932 	 0.9357
71 		 10.0 	 	 1.2 	 	 0.0100 			 0.0028 	 1.0000 	 0.1919 	 0.9359
72 		 10.0 	 	 1.2 	 	 0.0100 			 0.0027 	 1.0000 	 0.1934 	 0.9356
73 		 10.1 	 	 1.2 	 	 0.0100 			 0.0026 	 1.0000 	 0.1943 	 0.9350
