Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=160, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
1 		 15.6 	 	 1.3 	 	 0.1000 			 1.6791 	 0.3706 	 1.5090 	 0.4410
2 		 10.2 	 	 1.2 	 	 0.1000 			 1.3463 	 0.4982 	 1.3860 	 0.4973
3 		 10.2 	 	 1.2 	 	 0.1000 			 1.1519 	 0.5764 	 1.2437 	 0.5487
4 		 10.1 	 	 1.3 	 	 0.1000 			 1.0204 	 0.6277 	 1.2890 	 0.5468
5 		 10.2 	 	 1.2 	 	 0.1000 			 0.9229 	 0.6624 	 1.1837 	 0.5785
6 		 10.2 	 	 1.2 	 	 0.1000 			 0.8403 	 0.6948 	 1.1052 	 0.6009
7 		 10.2 	 	 1.2 	 	 0.1000 			 0.7686 	 0.7216 	 1.0960 	 0.6180
8 		 10.2 	 	 1.2 	 	 0.1000 			 0.7032 	 0.7459 	 1.1164 	 0.6250
9 		 10.2 	 	 1.2 	 	 0.1000 			 0.6496 	 0.7650 	 1.3838 	 0.5643
10 		 10.2 	 	 1.2 	 	 0.1000 			 0.5982 	 0.7844 	 1.3466 	 0.5723
11 		 10.2 	 	 1.2 	 	 0.1000 			 0.5428 	 0.8042 	 1.3552 	 0.5809
12 		 10.2 	 	 1.2 	 	 0.1000 			 0.5055 	 0.8198 	 1.1917 	 0.6214
13 		 10.1 	 	 1.2 	 	 0.1000 			 0.4722 	 0.8327 	 1.3665 	 0.5923
14 		 10.2 	 	 1.2 	 	 0.1000 			 0.4404 	 0.8435 	 1.2115 	 0.6294
15 		 10.2 	 	 1.2 	 	 0.1000 			 0.4132 	 0.8524 	 1.2521 	 0.6186
16 		 10.2 	 	 1.2 	 	 0.1000 			 0.3928 	 0.8600 	 1.4230 	 0.5873
17 		 10.2 	 	 1.2 	 	 0.1000 			 0.3760 	 0.8667 	 1.1996 	 0.6428
18 		 10.2 	 	 1.2 	 	 0.1000 			 0.3646 	 0.8715 	 1.5209 	 0.5797
19 		 10.2 	 	 1.2 	 	 0.1000 			 0.3512 	 0.8761 	 1.6283 	 0.5645
20 		 10.2 	 	 1.2 	 	 0.1000 			 0.3542 	 0.8746 	 1.1322 	 0.6509
21 		 10.1 	 	 1.2 	 	 0.1000 			 0.3491 	 0.8769 	 1.1633 	 0.6439
22 		 10.2 	 	 1.2 	 	 0.1000 			 0.3322 	 0.8831 	 1.4695 	 0.5914
23 		 10.2 	 	 1.2 	 	 0.1000 			 0.3355 	 0.8820 	 1.3730 	 0.6076
24 		 10.2 	 	 1.2 	 	 0.1000 			 0.3269 	 0.8843 	 1.3482 	 0.6206
25 		 10.2 	 	 1.3 	 	 0.1000 			 0.3315 	 0.8841 	 1.2817 	 0.6223
26 		 10.2 	 	 1.2 	 	 0.1000 			 0.3168 	 0.8894 	 1.5206 	 0.6110
27 		 10.2 	 	 1.2 	 	 0.1000 			 0.3284 	 0.8850 	 1.3251 	 0.6127
28 		 10.2 	 	 1.2 	 	 0.1000 			 0.3174 	 0.8883 	 1.6163 	 0.5779
29 		 10.2 	 	 1.3 	 	 0.1000 			 0.3175 	 0.8878 	 1.3028 	 0.6227
30 		 10.2 	 	 1.2 	 	 0.1000 			 0.3114 	 0.8911 	 1.2871 	 0.6245
31 		 10.2 	 	 1.2 	 	 0.1000 			 0.3132 	 0.8908 	 1.5103 	 0.5853
32 		 10.2 	 	 1.2 	 	 0.1000 			 0.3089 	 0.8926 	 1.4868 	 0.5894
33 		 10.2 	 	 1.2 	 	 0.1000 			 0.3080 	 0.8918 	 1.3412 	 0.6136
