Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=200, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=200, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
Namespace(batch_size=128, dataset='cifar10', epochs=100, load_chkpt=200, lr_chechpoint1=60, lr_chechpoint2=80, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, seed=1, train_mode='std_train', weight_decay=0.0005)
Epoch 	 Train Time 	 Test Time 	 LR 	 	 	 Train Loss 	 Train Acc  	 Test Loss 	 Test Acc
1 		 15.4 	 	 1.2 	 	 0.1000 			 1.6547 	 0.3832 	 1.4905 	 0.4459
2 		 10.1 	 	 1.2 	 	 0.1000 			 1.3166 	 0.5098 	 1.3242 	 0.5189
3 		 10.0 	 	 1.2 	 	 0.1000 			 1.1241 	 0.5846 	 1.2650 	 0.5393
4 		 10.0 	 	 1.2 	 	 0.1000 			 0.9887 	 0.6342 	 1.1764 	 0.5692
5 		 10.1 	 	 1.2 	 	 0.1000 			 0.8963 	 0.6722 	 1.1435 	 0.5868
6 		 10.1 	 	 1.2 	 	 0.1000 			 0.8141 	 0.7036 	 1.0823 	 0.6126
7 		 10.0 	 	 1.2 	 	 0.1000 			 0.7379 	 0.7342 	 1.0156 	 0.6423
8 		 10.0 	 	 1.2 	 	 0.1000 			 0.6751 	 0.7560 	 0.9912 	 0.6552
9 		 10.1 	 	 1.2 	 	 0.1000 			 0.6171 	 0.7775 	 1.0351 	 0.6501
10 		 10.1 	 	 1.2 	 	 0.1000 			 0.5714 	 0.7936 	 1.1708 	 0.6281
11 		 10.0 	 	 1.2 	 	 0.1000 			 0.5225 	 0.8122 	 1.3174 	 0.5941
12 		 10.0 	 	 1.2 	 	 0.1000 			 0.4752 	 0.8302 	 1.0496 	 0.6530
13 		 10.1 	 	 1.2 	 	 0.1000 			 0.4473 	 0.8386 	 1.0522 	 0.6530
14 		 10.0 	 	 1.2 	 	 0.1000 			 0.4088 	 0.8536 	 1.2266 	 0.6305
15 		 10.0 	 	 1.3 	 	 0.1000 			 0.3939 	 0.8598 	 1.2346 	 0.6228
16 		 10.0 	 	 1.2 	 	 0.1000 			 0.3656 	 0.8705 	 1.0905 	 0.6573
17 		 10.1 	 	 1.2 	 	 0.1000 			 0.3592 	 0.8722 	 1.1993 	 0.6349
18 		 10.1 	 	 1.2 	 	 0.1000 			 0.3388 	 0.8806 	 1.2048 	 0.6293
19 		 10.0 	 	 1.2 	 	 0.1000 			 0.3342 	 0.8827 	 1.3501 	 0.6227
20 		 10.1 	 	 1.2 	 	 0.1000 			 0.3355 	 0.8824 	 1.4084 	 0.6090
21 		 10.1 	 	 1.2 	 	 0.1000 			 0.3224 	 0.8853 	 1.7802 	 0.5700
22 		 10.0 	 	 1.2 	 	 0.1000 			 0.3194 	 0.8866 	 1.4779 	 0.5872
23 		 10.0 	 	 1.3 	 	 0.1000 			 0.3136 	 0.8892 	 1.2234 	 0.6384
24 		 10.0 	 	 1.2 	 	 0.1000 			 0.3134 	 0.8913 	 1.3081 	 0.6370
25 		 10.1 	 	 1.2 	 	 0.1000 			 0.3111 	 0.8912 	 1.3503 	 0.6058
26 		 10.1 	 	 1.2 	 	 0.1000 			 0.3029 	 0.8926 	 1.5804 	 0.5707
27 		 10.0 	 	 1.2 	 	 0.1000 			 0.2960 	 0.8983 	 1.3894 	 0.6077
28 		 10.1 	 	 1.2 	 	 0.1000 			 0.2967 	 0.8969 	 1.3457 	 0.6144
29 		 10.1 	 	 1.2 	 	 0.1000 			 0.3015 	 0.8939 	 1.3201 	 0.6172
30 		 10.1 	 	 1.2 	 	 0.1000 			 0.3065 	 0.8933 	 1.2109 	 0.6477
31 		 10.0 	 	 1.2 	 	 0.1000 			 0.2883 	 0.8992 	 1.2098 	 0.6431
32 		 10.0 	 	 1.2 	 	 0.1000 			 0.2942 	 0.8964 	 1.2993 	 0.6419
33 		 10.1 	 	 1.2 	 	 0.1000 			 0.2890 	 0.8987 	 1.3756 	 0.6245
34 		 10.1 	 	 1.2 	 	 0.1000 			 0.2961 	 0.8972 	 1.1993 	 0.6388
35 		 10.0 	 	 1.2 	 	 0.1000 			 0.2841 	 0.9016 	 1.6251 	 0.5896
36 		 10.1 	 	 1.2 	 	 0.1000 			 0.2904 	 0.8989 	 1.5765 	 0.5876
37 		 10.1 	 	 1.2 	 	 0.1000 			 0.2849 	 0.9003 	 1.5980 	 0.5728
38 		 10.1 	 	 1.2 	 	 0.1000 			 0.2908 	 0.8975 	 1.2680 	 0.6410
39 		 10.0 	 	 1.2 	 	 0.1000 			 0.2799 	 0.9022 	 1.3395 	 0.6173
40 		 10.0 	 	 1.2 	 	 0.1000 			 0.2880 	 0.8987 	 1.2924 	 0.6316
41 		 10.1 	 	 1.2 	 	 0.1000 			 0.2844 	 0.9014 	 1.6556 	 0.5788
42 		 10.1 	 	 1.2 	 	 0.1000 			 0.2896 	 0.8992 	 1.2783 	 0.6466
43 		 10.0 	 	 1.2 	 	 0.1000 			 0.2815 	 0.9004 	 1.2500 	 0.6377
44 		 10.0 	 	 1.2 	 	 0.1000 			 0.2825 	 0.9018 	 1.2493 	 0.6399
45 		 10.1 	 	 1.2 	 	 0.1000 			 0.2794 	 0.9022 	 1.3794 	 0.6110
46 		 10.1 	 	 1.2 	 	 0.1000 			 0.2838 	 0.9019 	 1.6309 	 0.5730
47 		 10.0 	 	 1.2 	 	 0.1000 			 0.2733 	 0.9039 	 1.4151 	 0.6270
48 		 10.0 	 	 1.2 	 	 0.1000 			 0.2746 	 0.9039 	 1.2844 	 0.6406
49 		 10.1 	 	 1.2 	 	 0.1000 			 0.2825 	 0.9020 	 1.3688 	 0.6254
50 		 10.1 	 	 1.2 	 	 0.1000 			 0.2785 	 0.9032 	 1.4141 	 0.6060
51 		 10.0 	 	 1.3 	 	 0.1000 			 0.2779 	 0.9024 	 1.2200 	 0.6558
52 		 10.0 	 	 1.2 	 	 0.1000 			 0.2797 	 0.9017 	 1.6391 	 0.5897
53 		 10.1 	 	 1.2 	 	 0.1000 			 0.2770 	 0.9032 	 1.2268 	 0.6527
54 		 10.1 	 	 1.2 	 	 0.1000 			 0.2711 	 0.9067 	 1.4107 	 0.6180
55 		 10.1 	 	 1.2 	 	 0.1000 			 0.2808 	 0.9022 	 1.6028 	 0.5889
56 		 10.0 	 	 1.2 	 	 0.1000 			 0.2757 	 0.9028 	 1.3919 	 0.6074
57 		 10.1 	 	 1.2 	 	 0.1000 			 0.2737 	 0.9044 	 1.3505 	 0.6240
58 		 10.1 	 	 1.2 	 	 0.1000 			 0.2692 	 0.9072 	 1.2593 	 0.6394
59 		 10.0 	 	 1.3 	 	 0.1000 			 0.2752 	 0.9040 	 1.3437 	 0.6218
60 		 10.0 	 	 1.2 	 	 0.0100 			 0.2784 	 0.9033 	 1.2271 	 0.6450
61 		 10.1 	 	 1.2 	 	 0.0100 			 0.0868 	 0.9749 	 1.0224 	 0.7105
62 		 10.1 	 	 1.2 	 	 0.0100 			 0.0181 	 0.9989 	 1.0649 	 0.7137
63 		 10.1 	 	 1.2 	 	 0.0100 			 0.0095 	 0.9999 	 1.0844 	 0.7157
64 		 10.0 	 	 1.2 	 	 0.0100 			 0.0067 	 1.0000 	 1.0997 	 0.7133
65 		 10.1 	 	 1.2 	 	 0.0100 			 0.0055 	 1.0000 	 1.1022 	 0.7155
66 		 10.1 	 	 1.2 	 	 0.0100 			 0.0046 	 1.0000 	 1.1125 	 0.7142
67 		 10.0 	 	 1.2 	 	 0.0100 			 0.0041 	 1.0000 	 1.1170 	 0.7142
68 		 10.0 	 	 1.2 	 	 0.0100 			 0.0037 	 1.0000 	 1.1132 	 0.7141
69 		 10.1 	 	 1.2 	 	 0.0100 			 0.0035 	 1.0000 	 1.1059 	 0.7149
70 		 10.1 	 	 1.2 	 	 0.0100 			 0.0034 	 1.0000 	 1.1051 	 0.7147
71 		 10.0 	 	 1.2 	 	 0.0100 			 0.0031 	 1.0000 	 1.1040 	 0.7154
72 		 10.0 	 	 1.2 	 	 0.0100 			 0.0030 	 1.0000 	 1.1076 	 0.7160
73 		 10.1 	 	 1.2 	 	 0.0100 			 0.0029 	 1.0000 	 1.1032 	 0.7152
74 		 10.1 	 	 1.2 	 	 0.0100 			 0.0029 	 1.0000 	 1.0936 	 0.7130
75 		 10.0 	 	 1.3 	 	 0.0100 			 0.0028 	 1.0000 	 1.0957 	 0.7157
